q1,q2,q3,q4,q5,mis1,mis2,mis3,mis4,mis5,sample
12.311,9.900,4.072,8.367,8.554,0.010,0.119,0.283,0.078,0.063,mod
12.286,13.664,9.183,10.151,7.512,0.039,0.054,0.681,0.027,0.227,mod
10.841,8.421,8.360,9.076,5.668,0.042,0.323,0.044,0.018,0.067,mod
8.210,10.461,18.943,16.438,12.120,0.107,0.021,0.007,0.097,0.066,mod
4.706,5.889,6.803,7.396,10.954,0.030,0.208,0.031,0.050,0.029,mod
6.578,6.155,6.762,5.937,8.123,0.069,0.078,0.133,0.146,0.455,mod
7.927,8.538,10.785,16.263,19.156,0.055,0.039,0.097,0.054,0.032,mod
9.665,8.764,15.673,12.860,6.570,0.111,0.177,0.088,0.045,0.082,mod
7.605,6.028,7.082,6.429,6.507,0.629,0.506,0.060,0.673,0.560,mod
5.841,6.195,5.833,6.161,5.708,0.074,0.138,0.201,0.088,0.115,mod
9.223,7.167,6.772,5.272,4.849,0.005,0.035,0.045,0.190,0.292,mod
7.156,7.468,12.298,10.385,8.680,0.110,0.521,0.016,0.016,0.026,mod
7.613,6.986,8.354,8.185,5.841,0.155,0.166,0.054,0.107,0.092,mod
8.268,8.945,8.656,7.177,4.824,0.087,0.056,0.078,0.201,0.034,mod
10.065,7.948,7.541,6.484,4.927,0.198,0.039,0.139,0.298,0.025,mod
7.052,7.656,10.036,9.289,12.731,0.057,0.135,0.060,0.467,0.015,mod
7.937,9.067,11.381,13.061,6.436,0.049,0.016,0.034,0.085,0.155,mod
7.226,7.867,7.738,6.187,7.310,0.030,0.372,0.120,0.072,0.048,mod
12.913,9.311,10.913,7.646,7.697,0.086,0.447,0.098,0.239,0.160,mod
6.866,8.712,15.447,24.036,18.106,0.021,0.077,0.004,0.001,0.003,mod
8.190,8.416,6.645,7.204,8.866,0.059,0.043,0.306,0.021,0.025,mod
8.570,12.736,16.931,18.233,11.601,0.065,0.014,0.014,0.010,0.027,mod
13.793,10.375,9.729,9.048,9.072,0.037,0.076,0.077,0.021,0.147,mod
13.277,11.376,6.932,6.498,5.952,0.036,0.007,0.046,0.057,0.090,mod
11.155,12.948,9.341,10.015,10.532,0.045,0.055,0.330,0.314,0.130,mod
10.471,7.690,8.226,7.739,8.416,0.011,0.237,0.080,0.348,0.238,mod
7.354,11.607,10.992,10.084,6.783,0.129,0.113,0.028,0.082,0.284,mod
8.031,6.535,6.599,6.387,6.782,0.018,0.019,0.056,0.034,0.085,mod
9.175,7.211,9.512,9.591,7.651,0.008,0.211,0.000,0.000,0.339,mod
8.106,9.786,8.549,6.461,7.154,0.108,0.050,0.048,0.076,0.019,mod
8.625,9.559,10.958,9.814,6.802,0.094,0.177,0.050,0.041,0.143,mod
10.623,7.177,11.769,11.894,5.396,0.045,0.586,0.007,0.009,0.045,mod
6.989,10.134,10.357,8.727,7.290,0.296,0.025,0.082,0.113,0.305,mod
8.196,12.320,9.772,9.537,8.017,0.284,0.015,0.014,0.016,0.122,mod
7.597,8.437,9.445,9.874,10.317,0.020,0.124,0.106,0.046,0.087,mod
24.036,18.106,8.231,7.782,8.551,0.001,0.003,0.452,0.325,0.092,mod
7.793,5.709,8.302,6.548,6.073,0.048,0.540,0.069,0.137,0.178,mod
6.718,7.806,10.541,10.199,6.954,0.177,0.159,0.065,0.080,0.488,mod
10.282,9.932,10.465,9.003,11.481,0.072,0.169,0.081,0.154,0.057,mod
6.196,9.180,10.164,7.454,7.792,0.276,0.067,0.086,0.626,0.037,mod
9.925,8.657,8.656,7.356,9.311,0.556,0.073,0.040,0.075,0.030,mod
6.684,9.293,9.175,7.211,9.512,0.000,0.012,0.008,0.211,0.000,mod
15.797,12.521,10.062,4.510,4.934,0.038,0.123,0.071,0.037,0.155,mod
8.741,7.736,7.104,8.432,7.953,0.068,0.092,0.091,0.128,0.606,mod
7.619,6.638,6.383,4.070,5.478,0.067,0.173,0.212,0.239,0.249,mod
15.785,11.000,8.596,8.647,9.279,0.034,0.113,0.167,0.293,0.658,mod
9.789,8.603,10.279,9.912,12.780,0.426,0.146,0.099,0.071,0.229,mod
9.786,6.497,8.636,7.663,9.315,0.055,0.033,0.024,0.030,0.040,mod
4.588,5.729,6.565,5.610,11.560,0.363,0.384,0.020,0.030,0.003,mod
13.400,8.041,8.923,10.291,10.369,0.013,0.126,0.090,0.063,0.056,mod
12.483,8.786,11.387,10.609,10.025,0.007,0.266,0.001,0.002,0.496,mod
5.731,5.291,8.011,9.123,8.319,0.166,0.068,0.058,0.145,0.043,mod
17.776,12.477,5.451,7.901,5.740,0.124,0.046,0.286,0.068,0.204,mod
6.852,7.371,9.096,9.767,8.799,0.300,0.491,0.158,0.039,0.147,mod
8.424,9.810,5.733,9.148,9.537,0.063,0.080,0.094,0.021,0.472,mod
15.732,14.335,9.425,12.233,11.211,0.057,0.011,0.221,0.031,0.045,mod
9.572,7.983,8.347,8.074,9.259,0.158,0.357,0.467,0.270,0.062,mod
8.704,5.479,5.483,6.521,6.544,0.062,0.089,0.060,0.188,0.128,mod
5.998,8.380,8.737,7.058,6.583,0.105,0.139,0.081,0.097,0.104,mod
5.756,7.118,6.275,6.107,7.770,0.218,0.456,0.070,0.215,0.071,mod
11.935,11.481,9.069,9.463,9.948,0.033,0.112,0.402,0.174,0.282,mod
7.206,8.148,9.003,7.682,6.260,0.044,0.203,0.170,0.273,0.156,mod
10.258,10.253,12.926,10.492,9.426,0.164,0.171,0.064,0.098,0.650,mod
8.850,10.454,9.027,7.088,7.876,0.436,0.016,0.049,0.123,0.128,mod
12.471,21.143,18.266,11.693,8.071,0.052,0.018,0.015,0.253,0.280,mod
9.044,10.183,12.830,10.146,7.242,0.048,0.066,0.050,0.025,0.057,mod
7.484,7.363,6.361,7.615,10.327,0.074,0.270,0.027,0.255,0.040,mod
7.362,7.437,13.526,14.135,11.941,0.021,0.068,0.006,0.021,0.008,mod
5.928,13.614,14.501,12.340,11.765,0.339,0.031,0.025,0.009,0.041,mod
7.543,9.375,8.886,9.235,11.657,0.204,0.041,0.065,0.119,0.058,mod
6.375,6.652,7.627,8.797,8.445,0.239,0.354,0.232,0.148,0.037,mod
7.124,7.659,10.186,12.660,9.306,0.035,0.059,0.102,0.026,0.026,mod
7.471,7.039,8.185,8.179,7.121,0.072,0.190,0.107,0.020,0.206,mod
10.622,8.428,11.348,10.512,7.416,0.152,0.130,0.130,0.021,0.044,mod
8.251,6.520,7.137,7.372,7.823,0.366,0.317,0.196,0.303,0.233,mod
13.515,8.074,6.944,9.371,15.048,0.004,0.008,0.582,0.006,0.015,mod
8.264,6.571,6.390,10.741,10.671,0.042,0.080,0.101,0.032,0.014,mod
5.719,9.011,9.922,7.069,8.243,0.076,0.043,0.091,0.223,0.413,mod
8.812,6.921,8.361,9.296,10.770,0.160,0.021,0.125,0.139,0.072,mod
9.809,7.819,6.438,7.195,10.072,0.052,0.051,0.063,0.199,0.544,mod
10.193,13.459,21.603,15.252,7.960,0.038,0.044,0.001,0.002,0.013,mod
6.441,11.477,10.363,13.446,13.332,0.088,0.040,0.240,0.015,0.004,mod
13.147,8.472,11.839,12.707,8.793,0.047,0.083,0.050,0.024,0.142,mod
8.250,12.456,11.609,6.618,7.004,0.214,0.017,0.030,0.161,0.103,mod
8.732,6.468,8.673,9.452,12.346,0.196,0.287,0.099,0.125,0.055,mod
17.490,12.644,7.259,6.760,7.930,0.019,0.019,0.213,0.156,0.064,mod
6.120,6.510,5.792,7.007,11.599,0.180,0.149,0.499,0.017,0.007,mod
9.235,11.657,10.152,7.642,8.539,0.119,0.058,0.068,0.218,0.061,mod
12.003,7.989,8.810,11.748,10.813,0.260,0.153,0.210,0.066,0.159,mod
9.806,11.629,14.902,10.347,10.758,0.177,0.008,0.006,0.009,0.002,mod
9.592,10.231,10.256,12.791,16.175,0.045,0.007,0.113,0.020,0.016,mod
9.635,9.957,8.718,10.698,15.276,0.016,0.037,0.066,0.044,0.018,mod
8.347,8.074,9.259,7.059,6.835,0.467,0.270,0.062,0.134,0.116,mod
10.210,11.755,6.958,8.610,12.325,0.148,0.016,0.081,0.375,0.007,mod
8.149,9.079,11.096,13.593,12.852,0.052,0.017,0.017,0.009,0.009,mod
9.998,16.347,14.102,14.821,12.867,0.018,0.007,0.379,0.014,0.022,mod
8.339,12.003,12.553,7.519,7.285,0.015,0.022,0.006,0.030,0.048,mod
11.631,15.041,9.351,5.760,6.540,0.193,0.046,0.021,0.235,0.137,mod
9.215,8.023,7.801,5.677,7.408,0.019,0.033,0.024,0.154,0.046,mod
13.699,12.488,7.494,9.116,9.014,0.028,0.013,0.111,0.041,0.058,mod
12.118,5.804,8.806,6.794,7.235,0.012,0.043,0.021,0.030,0.120,mod
12.660,9.306,8.865,9.543,12.147,0.026,0.026,0.071,0.105,0.007,mod
5.814,5.937,7.958,9.726,10.948,0.096,0.035,0.422,0.033,0.049,mod
7.895,10.102,10.063,11.319,9.189,0.051,0.009,0.009,0.012,0.050,mod
5.444,5.668,5.499,7.054,7.174,0.281,0.103,0.163,0.052,0.092,mod
9.069,9.463,9.948,10.812,9.259,0.402,0.174,0.282,0.037,0.238,mod
5.551,5.055,6.748,9.134,9.459,0.199,0.089,0.197,0.030,0.025,mod
6.276,6.638,8.036,8.642,11.220,0.215,0.090,0.010,0.042,0.045,mod
8.692,12.214,11.307,8.345,10.934,0.027,0.373,0.560,0.165,0.022,mod
17.903,14.116,8.231,6.304,6.595,0.014,0.094,0.070,0.264,0.171,mod
14.351,13.162,11.008,7.006,6.659,0.108,0.064,0.047,0.370,0.165,mod
6.905,7.830,7.153,9.772,14.321,0.058,0.013,0.078,0.035,0.062,mod
11.893,7.348,7.805,6.685,6.181,0.099,0.017,0.037,0.046,0.081,mod
8.009,10.486,7.084,5.489,5.844,0.077,0.015,0.207,0.410,0.170,mod
10.434,14.101,11.238,17.538,12.251,0.018,0.009,0.009,0.004,0.028,mod
12.841,7.174,7.929,8.243,6.690,0.018,0.092,0.202,0.328,0.009,mod
13.266,12.728,8.760,7.280,6.582,0.021,0.005,0.071,0.062,0.132,mod
8.128,7.637,8.086,9.832,20.704,0.000,0.000,0.000,0.032,0.000,mod
9.146,9.265,8.799,9.876,9.183,0.008,0.056,0.071,0.019,0.011,mod
7.360,5.211,6.402,5.668,7.299,0.259,0.160,0.224,0.011,0.003,mod
6.784,6.808,9.414,6.264,11.410,0.053,0.348,0.042,0.181,0.022,mod
9.997,10.112,10.567,9.513,7.429,0.251,0.041,0.037,0.063,0.422,mod
16.113,11.794,11.535,9.848,10.933,0.060,0.047,0.186,0.192,0.008,mod
10.621,11.600,10.055,11.490,14.371,0.031,0.011,0.038,0.108,0.056,mod
7.271,5.842,5.384,5.481,6.095,0.182,0.458,0.317,0.474,0.054,mod
11.856,12.490,11.621,11.161,9.070,0.029,0.010,0.075,0.041,0.161,mod
8.477,9.741,12.586,9.592,6.724,0.180,0.112,0.093,0.222,0.341,mod
8.828,8.459,7.976,10.937,13.456,0.033,0.395,0.373,0.049,0.092,mod
7.229,6.332,6.263,7.478,7.384,0.040,0.187,0.161,0.016,0.383,mod
11.670,10.079,8.667,10.792,9.724,0.035,0.068,0.107,0.017,0.173,mod
6.460,7.484,7.080,11.882,19.445,0.097,0.067,0.332,0.030,0.010,mod
6.402,5.643,5.747,6.307,5.791,0.186,0.080,0.292,0.057,0.349,mod
7.216,6.007,5.761,9.128,8.544,0.115,0.041,0.071,0.089,0.100,mod
8.131,11.543,12.302,8.462,10.001,0.070,0.084,0.042,0.053,0.089,mod
12.259,10.805,12.285,10.925,7.760,0.051,0.435,0.062,0.152,0.051,mod
8.830,12.059,9.127,4.649,7.150,0.095,0.103,0.074,0.347,0.097,mod
25.207,22.943,12.710,8.520,7.283,0.007,0.013,0.123,0.183,0.224,mod
11.984,13.275,7.178,8.714,6.931,0.033,0.005,0.130,0.056,0.016,mod
5.813,8.294,8.298,5.351,6.462,0.111,0.061,0.071,0.048,0.089,mod
7.573,10.892,8.952,11.550,7.635,0.213,0.006,0.489,0.013,0.156,mod
8.265,9.891,11.157,12.054,14.189,0.076,0.148,0.201,0.083,0.044,mod
8.384,7.371,9.421,11.256,10.252,0.090,0.251,0.759,0.026,0.007,mod
8.088,6.950,7.699,7.148,8.927,0.013,0.042,0.019,0.016,0.219,mod
9.554,11.580,10.242,10.880,14.275,0.005,0.004,0.005,0.036,0.032,mod
10.153,8.829,16.327,15.667,10.860,0.105,0.068,0.004,0.041,0.148,mod
7.482,6.496,12.767,14.055,9.471,0.047,0.264,0.007,0.004,0.213,mod
8.372,7.528,8.215,10.253,8.566,0.318,0.291,0.092,0.021,0.301,mod
6.218,5.662,7.580,6.103,7.686,0.021,0.023,0.006,0.031,0.153,mod
10.661,8.176,12.172,14.043,13.553,0.021,0.401,0.012,0.053,0.041,mod
7.820,7.740,8.668,8.996,7.145,0.150,0.042,0.062,0.086,0.171,mod
8.337,6.767,8.346,9.200,9.982,0.038,0.033,0.088,0.100,0.028,mod
9.537,7.309,10.421,11.994,9.086,0.472,0.083,0.007,0.015,0.017,mod
8.379,10.855,9.782,9.093,7.833,0.345,0.008,0.004,0.020,0.067,mod
11.230,7.707,8.855,7.658,7.277,0.171,0.035,0.050,0.174,0.384,mod
9.729,9.048,9.072,10.472,7.966,0.077,0.021,0.147,0.274,0.386,mod
7.329,10.327,18.105,14.784,7.488,0.468,0.191,0.015,0.126,0.090,mod
7.512,8.500,12.627,15.451,9.832,0.035,0.091,0.019,0.009,0.073,mod
6.018,6.485,6.397,6.536,7.499,0.276,0.379,0.459,0.337,0.077,mod
9.922,13.783,15.194,12.288,13.810,0.047,0.003,0.008,0.051,0.026,mod
7.318,5.173,6.089,8.629,8.550,0.056,0.475,0.073,0.055,0.064,mod
11.658,8.850,10.454,9.027,7.088,0.043,0.436,0.016,0.049,0.123,mod
6.627,5.654,6.742,6.478,5.355,0.115,0.154,0.085,0.201,0.146,mod
9.955,8.955,9.245,8.414,8.975,0.015,0.016,0.011,0.386,0.073,mod
22.023,18.663,13.506,15.979,10.999,0.005,0.022,0.017,0.013,0.469,mod
10.182,8.227,12.555,14.298,12.359,0.692,0.040,0.003,0.011,0.010,mod
9.414,8.296,13.240,7.041,9.285,0.005,0.132,0.071,0.516,0.338,mod
5.668,7.299,6.122,5.696,7.883,0.011,0.003,0.056,0.431,0.108,mod
7.836,8.616,8.866,9.442,6.718,0.076,0.042,0.067,0.046,0.177,mod
5.023,5.048,4.575,5.584,8.772,0.157,0.115,0.107,0.085,0.012,mod
9.151,9.797,6.808,6.744,6.806,0.499,0.085,0.161,0.063,0.078,mod
7.774,7.499,5.684,7.469,6.867,0.141,0.103,0.063,0.066,0.071,mod
7.671,5.618,6.686,8.102,9.651,0.423,0.035,0.316,0.128,0.046,mod
6.029,7.255,5.257,8.128,8.709,0.052,0.185,0.149,0.016,0.101,mod
23.537,14.826,9.621,7.755,9.656,0.002,0.246,0.063,0.170,0.081,mod
8.789,7.286,11.319,8.283,10.220,0.077,0.053,0.006,0.103,0.116,mod
10.075,10.345,8.304,9.434,7.159,0.091,0.008,0.462,0.060,0.427,mod
7.186,7.044,6.889,8.314,8.476,0.207,0.153,0.092,0.129,0.105,mod
9.696,7.066,6.792,5.745,5.059,0.008,0.266,0.248,0.405,0.162,mod
7.524,6.666,7.177,8.058,6.456,0.089,0.024,0.042,0.260,0.405,mod
8.909,9.865,8.532,5.836,7.386,0.113,0.017,0.040,0.206,0.157,mod
8.058,8.008,5.187,6.954,11.834,0.005,0.023,0.244,0.151,0.014,mod
12.594,8.930,6.385,5.409,8.544,0.024,0.041,0.134,0.095,0.026,mod
14.069,9.896,9.991,7.717,10.678,0.009,0.007,0.048,0.188,0.021,mod
10.822,7.386,9.038,10.627,11.593,0.198,0.255,0.315,0.147,0.388,mod
5.912,4.900,5.094,4.996,4.951,0.101,0.176,0.020,0.344,0.040,mod
6.612,5.789,5.804,7.741,6.636,0.053,0.063,0.079,0.034,0.215,mod
6.949,9.916,13.386,9.422,7.908,0.448,0.101,0.034,0.023,0.075,mod
8.449,12.801,9.839,8.046,9.760,0.140,0.008,0.008,0.321,0.016,mod
10.882,15.899,11.617,13.627,13.515,0.394,0.024,0.281,0.020,0.004,mod
10.700,10.293,7.954,7.497,7.912,0.297,0.130,0.060,0.154,0.056,mod
8.117,8.086,7.432,5.637,5.785,0.095,0.039,0.069,0.119,0.294,mod
8.162,10.403,9.359,9.442,6.335,0.181,0.075,0.032,0.033,0.147,mod
8.857,8.551,6.875,7.820,7.740,0.197,0.105,0.368,0.150,0.042,mod
10.775,7.732,8.667,5.804,6.614,0.043,0.132,0.036,0.110,0.215,mod
7.380,6.898,5.679,7.610,6.475,0.019,0.015,0.196,0.016,0.136,mod
11.443,5.832,6.289,7.189,9.317,0.037,0.066,0.047,0.038,0.054,mod
9.304,13.522,13.277,8.999,8.221,0.278,0.061,0.121,0.137,0.034,mod
10.445,6.211,10.513,9.779,8.976,0.075,0.080,0.019,0.062,0.114,mod
9.884,9.582,9.900,6.694,12.387,0.037,0.039,0.024,0.102,0.047,mod
14.984,16.735,14.178,16.392,14.351,0.012,0.043,0.043,0.075,0.108,mod
9.108,10.820,11.029,6.274,6.013,0.000,0.031,0.086,0.236,0.065,mod
14.527,15.654,13.678,12.850,15.575,0.245,0.023,0.333,0.018,0.016,mod
7.356,9.311,13.911,8.587,7.445,0.075,0.030,0.019,0.048,0.265,mod
17.206,14.586,15.423,17.944,19.061,0.002,0.015,0.013,0.014,0.016,mod
9.927,10.185,8.366,8.177,11.272,0.059,0.031,0.094,0.497,0.182,mod
11.527,11.274,9.971,12.905,14.710,0.003,0.030,0.141,0.035,0.029,mod
6.058,5.576,5.092,6.856,7.066,0.148,0.046,0.044,0.104,0.074,mod
11.257,7.997,9.462,8.753,6.515,0.186,0.492,0.062,0.026,0.142,mod
20.704,23.805,13.911,6.551,6.998,0.000,0.002,0.039,0.033,0.244,mod
5.166,9.820,6.866,8.712,15.447,0.080,0.007,0.021,0.077,0.004,mod
7.803,7.249,8.187,7.777,6.489,0.177,0.154,0.329,0.223,0.379,mod
6.999,11.014,10.656,8.449,9.514,0.141,0.075,0.089,0.186,0.115,mod
7.305,13.652,12.567,6.080,8.315,0.217,0.028,0.076,0.081,0.032,mod
8.507,7.473,9.796,8.508,8.356,0.288,0.197,0.047,0.062,0.098,mod
6.091,7.756,8.022,7.342,5.999,0.258,0.129,0.194,0.045,0.356,mod
10.576,17.903,14.116,8.231,6.304,0.093,0.014,0.094,0.070,0.264,mod
9.395,8.488,10.187,5.685,5.368,0.074,0.036,0.019,0.103,0.069,mod
12.115,5.908,7.469,8.158,7.391,0.069,0.529,0.312,0.241,0.434,mod
9.175,10.136,10.445,6.211,10.513,0.022,0.058,0.075,0.080,0.019,mod
8.096,10.059,16.463,15.526,11.287,0.033,0.097,0.018,0.019,0.089,mod
9.149,7.803,7.249,8.187,7.777,0.147,0.177,0.154,0.329,0.223,mod
12.035,10.770,10.275,6.158,10.680,0.040,0.162,0.273,0.191,0.052,mod
11.863,9.304,13.522,13.277,8.999,0.004,0.278,0.061,0.121,0.137,mod
14.380,8.297,6.138,5.631,6.402,0.012,0.383,0.104,0.134,0.173,mod
5.923,6.146,4.516,5.756,6.392,0.082,0.073,0.162,0.032,0.086,mod
7.668,8.298,8.018,7.620,7.841,0.118,0.162,0.264,0.172,0.134,mod
11.184,9.808,14.355,17.410,14.095,0.095,0.203,0.067,0.024,0.055,mod
7.668,7.020,7.199,8.549,8.818,0.085,0.395,0.183,0.443,0.131,mod
7.259,8.048,9.795,10.290,8.802,0.017,0.255,0.085,0.023,0.206,mod
11.949,11.683,9.383,8.459,8.762,0.027,0.011,0.050,0.066,0.222,mod
7.233,10.027,12.639,8.652,8.618,0.569,0.019,0.033,0.030,0.092,mod
8.216,7.257,5.607,5.659,4.178,0.034,0.034,0.127,0.079,0.028,mod
6.028,7.082,6.429,6.507,9.027,0.506,0.060,0.673,0.560,0.504,mod
11.027,8.898,7.768,8.430,14.324,0.030,0.121,0.462,0.363,0.075,mod
6.748,9.134,9.459,5.231,7.609,0.197,0.030,0.025,0.056,0.008,mod
8.762,7.777,7.129,7.419,5.915,0.222,0.421,0.285,0.071,0.264,mod
8.228,9.149,8.287,8.100,6.979,0.280,0.107,0.149,0.084,0.053,mod
6.822,6.601,7.748,11.635,11.194,0.266,0.159,0.062,0.060,0.120,mod
5.358,6.287,8.481,17.171,18.809,0.205,0.273,0.022,0.011,0.018,mod
6.957,6.652,5.659,6.182,6.086,0.143,0.037,0.343,0.072,0.148,mod
9.652,8.008,8.487,6.169,6.792,0.059,0.200,0.161,0.105,0.069,mod
9.398,9.842,13.407,10.660,10.453,0.053,0.148,0.082,0.105,0.259,mod
9.758,10.520,8.190,8.103,7.278,0.331,0.046,0.286,0.198,0.202,mod
6.250,9.382,9.447,12.114,8.004,0.171,0.020,0.348,0.013,0.039,mod
6.292,10.851,15.197,13.143,6.894,0.045,0.093,0.015,0.056,0.055,mod
10.728,5.490,6.318,6.305,7.334,0.051,0.071,0.050,0.123,0.396,mod
9.199,11.640,7.138,6.672,8.304,0.046,0.020,0.033,0.096,0.035,mod
11.194,9.528,10.153,8.829,16.327,0.120,0.029,0.105,0.068,0.004,mod
8.266,14.184,16.058,11.468,13.957,0.271,0.004,0.034,0.043,0.074,mod
8.317,7.764,5.751,6.306,5.212,0.066,0.136,0.175,0.132,0.203,mod
8.086,5.835,6.985,6.600,8.612,0.071,0.021,0.032,0.044,0.031,mod
6.451,9.333,6.878,7.651,5.632,0.306,0.025,0.008,0.094,0.421,mod
9.700,6.713,5.279,10.355,9.388,0.057,0.054,0.182,0.047,0.040,mod
4.992,6.906,9.284,5.436,8.118,0.212,0.551,0.079,0.190,0.081,mod
12.427,7.071,8.697,8.153,5.619,0.080,0.240,0.094,0.111,0.167,mod
7.246,8.455,7.933,6.442,5.967,0.183,0.045,0.059,0.053,0.211,mod
9.650,11.412,11.523,9.192,10.762,0.113,0.335,0.033,0.065,0.025,mod
15.284,9.178,9.610,15.141,13.422,0.009,0.015,0.009,0.019,0.011,mod
13.584,8.521,6.810,9.517,8.826,0.013,0.027,0.151,0.066,0.187,mod
9.525,8.637,9.006,9.395,7.689,0.117,0.328,0.027,0.549,0.520,mod
11.883,7.221,8.320,10.145,8.381,0.091,0.261,0.234,0.042,0.192,mod
12.313,12.178,7.156,5.987,8.932,0.008,0.023,0.017,0.033,0.018,mod
13.795,15.239,11.683,8.375,8.309,0.035,0.026,0.018,0.126,0.099,mod
7.131,9.854,14.891,11.803,8.237,0.056,0.019,0.008,0.330,0.294,mod
13.302,11.943,10.911,9.620,8.493,0.033,0.025,0.125,0.182,0.086,mod
12.000,9.000,4.000,4.000,6.000,0.000,0.000,0.000,0.000,0.000,mod
8.930,11.832,11.910,10.063,5.962,0.148,0.040,0.057,0.092,0.243,mod
8.634,5.869,8.846,6.653,5.829,0.120,0.126,0.127,0.197,0.063,mod
12.502,7.264,9.098,6.431,8.446,0.025,0.242,0.022,0.150,0.042,mod
6.429,7.112,4.833,7.297,5.323,0.103,0.009,0.030,0.011,0.079,mod
8.384,6.671,6.162,7.135,6.648,0.017,0.152,0.247,0.385,0.163,mod
10.013,5.083,9.190,10.030,6.831,0.020,0.509,0.052,0.024,0.279,mod
8.210,6.273,9.906,11.306,5.873,0.093,0.258,0.030,0.033,0.214,mod
8.618,7.541,8.553,6.607,7.720,0.092,0.184,0.020,0.348,0.279,mod
11.153,14.536,12.562,7.752,8.982,0.086,0.033,0.035,0.130,0.406,mod
10.167,13.936,10.706,7.431,7.738,0.129,0.127,0.086,0.063,0.061,mod
11.695,9.186,14.064,11.289,9.465,0.027,0.392,0.037,0.104,0.158,mod
9.072,8.959,8.101,7.088,6.374,0.182,0.065,0.189,0.190,0.148,mod
5.707,7.600,9.676,8.528,6.944,0.121,0.071,0.086,0.180,0.187,mod
7.194,6.980,6.598,7.606,7.250,0.131,0.378,0.006,0.049,0.038,mod
10.464,7.265,7.512,8.500,12.627,0.053,0.055,0.035,0.091,0.019,mod
10.480,7.598,6.878,11.447,14.069,0.061,0.481,0.151,0.048,0.009,mod
11.161,10.320,6.611,9.404,8.638,0.669,0.121,0.165,0.082,0.146,mod
7.450,6.298,7.469,7.755,7.427,0.122,0.018,0.052,0.036,0.041,mod
11.484,10.119,10.288,8.597,10.458,0.045,0.050,0.024,0.079,0.025,mod
12.790,11.257,11.643,9.908,8.935,0.014,0.332,0.069,0.043,0.100,mod
12.333,7.571,10.247,10.820,10.124,0.094,0.116,0.064,0.230,0.064,mod
9.955,10.122,7.163,10.632,9.486,0.089,0.110,0.176,0.090,0.087,mod
8.595,9.234,5.930,7.012,5.691,0.010,0.009,0.167,0.034,0.069,mod
10.059,16.463,15.526,11.287,8.380,0.097,0.018,0.019,0.089,0.120,mod
12.028,17.922,13.723,11.634,11.711,0.030,0.006,0.057,0.020,0.025,mod
14.189,14.818,9.486,6.984,10.230,0.044,0.036,0.387,0.080,0.044,mod
10.758,10.291,7.447,6.338,5.755,0.002,0.047,0.029,0.084,0.155,mod
9.313,10.116,9.419,9.691,9.847,0.086,0.046,0.056,0.019,0.017,mod
12.156,8.514,4.524,7.338,5.210,0.098,0.072,0.098,0.038,0.134,mod
5.412,9.199,11.640,7.138,6.672,0.342,0.046,0.020,0.033,0.096,mod
7.596,6.951,7.446,6.982,5.883,0.334,0.274,0.181,0.190,0.167,mod
6.500,7.000,8.250,6.333,6.143,0.500,0.000,0.000,0.000,0.000,mod
7.911,10.692,9.527,6.969,7.229,0.153,0.020,0.052,0.444,0.213,mod
8.320,10.145,8.381,8.466,6.175,0.234,0.042,0.192,0.136,0.117,mod
8.030,13.045,15.907,12.563,16.138,0.105,0.021,0.077,0.107,0.029,mod
10.168,16.159,11.250,10.861,11.183,0.031,0.010,0.165,0.109,0.034,mod
8.415,8.610,7.594,6.795,7.384,0.138,0.207,0.190,0.131,0.256,mod
11.358,11.557,12.258,14.332,14.174,0.005,0.028,0.158,0.001,0.002,mod
6.792,10.248,8.377,9.816,11.150,0.399,0.006,0.014,0.009,0.097,mod
13.196,8.050,11.620,18.994,19.840,0.000,0.042,0.002,0.031,0.013,mod
6.248,6.991,7.264,8.684,6.382,0.058,0.078,0.038,0.062,0.097,mod
7.038,7.343,7.406,9.089,9.506,0.018,0.039,0.416,0.009,0.015,mod
7.197,6.572,9.897,14.684,14.065,0.017,0.102,0.053,0.080,0.019,mod
5.347,7.633,7.245,4.794,4.800,0.112,0.104,0.198,0.038,0.224,mod
20.140,17.223,13.526,15.127,9.182,0.009,0.007,0.004,0.021,0.042,mod
10.178,9.128,7.977,6.818,6.881,0.071,0.045,0.061,0.154,0.072,mod
6.335,5.813,8.294,8.298,5.351,0.147,0.111,0.061,0.071,0.048,mod
5.105,4.492,4.258,4.413,6.023,0.166,0.553,0.687,0.559,0.195,mod
8.876,9.909,7.036,7.906,9.998,0.313,0.012,0.011,0.034,0.018,mod
5.927,8.531,8.270,8.027,8.445,0.460,0.038,0.093,0.013,0.075,mod
7.215,6.257,7.214,7.596,6.678,0.133,0.144,0.006,0.009,0.072,mod
11.634,11.711,12.598,9.929,11.113,0.020,0.025,0.016,0.369,0.035,mod
13.403,13.816,10.565,9.554,14.034,0.036,0.007,0.052,0.222,0.002,mod
6.213,7.659,9.430,11.096,11.772,0.339,0.136,0.038,0.075,0.067,mod
10.785,16.263,19.156,15.284,9.178,0.097,0.054,0.032,0.009,0.015,mod
12.667,13.456,7.856,7.970,7.801,0.105,0.096,0.057,0.095,0.089,mod
8.081,8.269,11.326,10.198,10.406,0.157,0.514,0.000,0.000,0.010,mod
8.606,11.355,7.749,7.903,6.066,0.390,0.034,0.228,0.413,0.339,mod
